INFO 2024-12-09 11:07:07,975 autoreload Watching for file changes with StatReloader
DEBUG 2024-12-09 11:31:38,210 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1726014231.8795073
DEBUG 2024-12-09 11:31:38,210 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\uuid.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,216 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\keyword.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,216 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\ipaddress.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,219 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\reprlib.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,220 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\sqlparse\filters\__init__.py first seen with mtime 1726014226.5878875
DEBUG 2024-12-09 11:31:38,220 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\DLLs\_lzma.pyd first seen with mtime 1722945796.0
DEBUG 2024-12-09 11:31:38,220 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\loaders\cached.py first seen with mtime 1726014231.8715057
DEBUG 2024-12-09 11:31:38,220 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\forms\renderers.py first seen with mtime 1726014231.7507317
DEBUG 2024-12-09 11:31:38,223 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\smartif.py first seen with mtime 1726014231.8635058
DEBUG 2024-12-09 11:31:38,223 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\_deprecate.py first seen with mtime 1732504966.093269
DEBUG 2024-12-09 11:31:38,224 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\decorators.py first seen with mtime 1726014231.9120615
DEBUG 2024-12-09 11:31:38,224 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\socket.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,224 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\mixins.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,224 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\base_user.py first seen with mtime 1726014228.9521837
DEBUG 2024-12-09 11:31:38,224 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\contenttypes\management\__init__.py first seen with mtime 1726014229.4443488
DEBUG 2024-12-09 11:31:38,226 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,226 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\staticfiles\management\__init__.py first seen with mtime 1726014231.4203742
DEBUG 2024-12-09 11:31:38,227 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\sites.py first seen with mtime 1726014227.7675889
DEBUG 2024-12-09 11:31:38,227 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\checks\caches.py first seen with mtime 1726014231.4443622
DEBUG 2024-12-09 11:31:38,227 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\types.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,227 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\models.py first seen with mtime 1726014227.766468
DEBUG 2024-12-09 11:31:38,227 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\constraints.py first seen with mtime 1726014231.6867247
DEBUG 2024-12-09 11:31:38,227 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\loaders\base.py first seen with mtime 1726014231.8715057
DEBUG 2024-12-09 11:31:38,227 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\enums.py first seen with mtime 1726014231.687997
DEBUG 2024-12-09 11:31:38,227 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\timezone.py first seen with mtime 1726014231.9360611
DEBUG 2024-12-09 11:31:38,227 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\manager.py first seen with mtime 1726014231.6938002
DEBUG 2024-12-09 11:31:38,236 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\selector_events.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,238 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\coroutines.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,240 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\query_utils.py first seen with mtime 1726014231.6973166
DEBUG 2024-12-09 11:31:38,240 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\bz2.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,240 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\checks\files.py first seen with mtime 1726014231.4443622
DEBUG 2024-12-09 11:31:38,242 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\typing.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,243 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\wsgiref\handlers.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,243 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\checks\model_checks.py first seen with mtime 1726014231.4443622
DEBUG 2024-12-09 11:31:38,243 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\conf\urls\static.py first seen with mtime 1726014227.7490256
DEBUG 2024-12-09 11:31:38,243 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\encodings\aliases.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,246 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\DLLs\_wmi.pyd first seen with mtime 1722945796.0
DEBUG 2024-12-09 11:31:38,246 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\forms\forms.py first seen with mtime 1726014231.7507317
DEBUG 2024-12-09 11:31:38,247 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1726014231.4203742
DEBUG 2024-12-09 11:31:38,247 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\sysconfig.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,247 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_subprocess.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,249 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\wsgiref\__init__.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,249 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\_compat_pickle.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,249 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\ctypes\__init__.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,249 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\html.py first seen with mtime 1726014231.9200613
DEBUG 2024-12-09 11:31:38,251 autoreload File C:\Users\Atomi\OneDrive\Рабочий стол\Web\web-site\cafe\polls\forms.py first seen with mtime 1733448937.083973
DEBUG 2024-12-09 11:31:38,251 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\signing.py first seen with mtime 1726014231.4283636
DEBUG 2024-12-09 11:31:38,251 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\encodings\cp1251.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,253 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\argparse.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,253 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\textwrap.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,253 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\sql\constants.py first seen with mtime 1726014231.7262824
DEBUG 2024-12-09 11:31:38,255 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\asyncio.py first seen with mtime 1726014231.9040546
DEBUG 2024-12-09 11:31:38,255 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\html\parser.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,256 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\expressions.py first seen with mtime 1726014231.6892095
DEBUG 2024-12-09 11:31:38,256 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\asgiref\sync.py first seen with mtime 1726014227.0761929
DEBUG 2024-12-09 11:31:38,256 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1726014231.9040546
DEBUG 2024-12-09 11:31:38,256 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\sessions\middleware.py first seen with mtime 1726014230.9813962
DEBUG 2024-12-09 11:31:38,259 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\templatetags\admin_urls.py first seen with mtime 1726014228.5868871
DEBUG 2024-12-09 11:31:38,259 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\sqlparse\filters\others.py first seen with mtime 1726014226.5889413
DEBUG 2024-12-09 11:31:38,260 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\difflib.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,261 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\middleware.py first seen with mtime 1726014228.9612412
DEBUG 2024-12-09 11:31:38,261 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\logging\handlers.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,262 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\wsgiref\simple_server.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,262 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\checks\registry.py first seen with mtime 1726014231.4443622
DEBUG 2024-12-09 11:31:38,263 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\glob.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,263 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\lzma.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,263 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\sites\__init__.py first seen with mtime 1726014231.2025545
DEBUG 2024-12-09 11:31:38,263 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\files\storage\memory.py first seen with mtime 1726014231.4708817
DEBUG 2024-12-09 11:31:38,264 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\email\iterators.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,264 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\apps\__init__.py first seen with mtime 1726014227.3061302
DEBUG 2024-12-09 11:31:38,264 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\urllib\request.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,264 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\exceptions.py first seen with mtime 1726014227.7571726
DEBUG 2024-12-09 11:31:38,266 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\base\creation.py first seen with mtime 1726014231.5649717
DEBUG 2024-12-09 11:31:38,266 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\timeouts.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,266 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\forms\fields.py first seen with mtime 1726014231.7432222
DEBUG 2024-12-09 11:31:38,266 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\generic\edit.py first seen with mtime 1726014231.970003
DEBUG 2024-12-09 11:31:38,266 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\files\storage\mixins.py first seen with mtime 1726014231.4708817
DEBUG 2024-12-09 11:31:38,266 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\fields\proxy.py first seen with mtime 1726014231.7102575
DEBUG 2024-12-09 11:31:38,266 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\secrets.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,268 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\DLLs\_sqlite3.pyd first seen with mtime 1722945796.0
DEBUG 2024-12-09 11:31:38,268 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\email\_header_value_parser.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,268 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\__init__.py first seen with mtime 1726014228.9521837
DEBUG 2024-12-09 11:31:38,268 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\transports.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,270 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\staticfiles\management\commands\__init__.py first seen with mtime 1726014231.4203742
DEBUG 2024-12-09 11:31:38,271 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\views.py first seen with mtime 1726014228.968249
DEBUG 2024-12-09 11:31:38,271 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1726014227.0711727
DEBUG 2024-12-09 11:31:38,271 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\views\main.py first seen with mtime 1726014228.593407
DEBUG 2024-12-09 11:31:38,272 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\checks\translation.py first seen with mtime 1726014231.4443622
DEBUG 2024-12-09 11:31:38,272 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\backends\django.py first seen with mtime 1726014231.8715057
DEBUG 2024-12-09 11:31:38,272 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\tasks.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,272 autoreload File C:\Users\Atomi\OneDrive\Рабочий стол\Web\web-site\cafe\polls\apps.py first seen with mtime 1731896710.212093
DEBUG 2024-12-09 11:31:38,272 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\email\_policybase.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,272 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\forms\widgets.py first seen with mtime 1726014231.7587385
DEBUG 2024-12-09 11:31:38,274 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\serializers\json.py first seen with mtime 1726014231.5420113
DEBUG 2024-12-09 11:31:38,274 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\http\client.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,274 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\mimetypes.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,274 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\urls\conf.py first seen with mtime 1726014231.896016
DEBUG 2024-12-09 11:31:38,275 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\fields\mixins.py first seen with mtime 1726014231.7090225
DEBUG 2024-12-09 11:31:38,275 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\copy.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,275 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\messages\utils.py first seen with mtime 1726014230.4440217
DEBUG 2024-12-09 11:31:38,277 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\tree.py first seen with mtime 1726014231.9360611
DEBUG 2024-12-09 11:31:38,281 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\defaulttags.py first seen with mtime 1726014231.8555064
DEBUG 2024-12-09 11:31:38,281 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\inspect.py first seen with mtime 1726014231.9200613
DEBUG 2024-12-09 11:31:38,284 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\DLLs\_queue.pyd first seen with mtime 1722945796.0
DEBUG 2024-12-09 11:31:38,285 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\contextlib.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,285 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\asgiref\__init__.py first seen with mtime 1726014227.0711727
DEBUG 2024-12-09 11:31:38,285 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\constants.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,285 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\DLLs\_uuid.pyd first seen with mtime 1722945796.0
DEBUG 2024-12-09 11:31:38,288 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\hashable.py first seen with mtime 1726014231.9200613
DEBUG 2024-12-09 11:31:38,288 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\email\mime\text.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,288 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\linecache.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,288 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\staticfiles\handlers.py first seen with mtime 1726014231.4123635
DEBUG 2024-12-09 11:31:38,288 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\contenttypes\admin.py first seen with mtime 1726014229.2361467
DEBUG 2024-12-09 11:31:38,290 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\sqlparse\engine\filter_stack.py first seen with mtime 1726014226.585892
DEBUG 2024-12-09 11:31:38,290 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\re\_compiler.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,290 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\formats.py first seen with mtime 1726014231.9200613
DEBUG 2024-12-09 11:31:38,292 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\generic\__init__.py first seen with mtime 1726014231.9600627
DEBUG 2024-12-09 11:31:38,292 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\http\multipartparser.py first seen with mtime 1726014231.839506
DEBUG 2024-12-09 11:31:38,293 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\utils.py first seen with mtime 1726014231.8635058
DEBUG 2024-12-09 11:31:38,295 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\paginator.py first seen with mtime 1726014231.4283636
DEBUG 2024-12-09 11:31:38,296 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\safestring.py first seen with mtime 1726014231.928061
DEBUG 2024-12-09 11:31:38,298 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\checks\urls.py first seen with mtime 1726014231.4443622
DEBUG 2024-12-09 11:31:38,298 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\sessions\base_session.py first seen with mtime 1726014230.9770372
DEBUG 2024-12-09 11:31:38,301 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\DLLs\select.pyd first seen with mtime 1722945796.0
DEBUG 2024-12-09 11:31:38,304 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\serializers\base.py first seen with mtime 1726014231.5420113
DEBUG 2024-12-09 11:31:38,304 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\handlers\asgi.py first seen with mtime 1726014231.4708817
DEBUG 2024-12-09 11:31:38,306 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\sqlite3\features.py first seen with mtime 1726014231.6375735
DEBUG 2024-12-09 11:31:38,306 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\socketserver.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,306 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\decorators.py first seen with mtime 1726014227.7571726
DEBUG 2024-12-09 11:31:38,308 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\DLLs\_bz2.pyd first seen with mtime 1722945796.0
DEBUG 2024-12-09 11:31:38,308 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1726014231.5649717
DEBUG 2024-12-09 11:31:38,309 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\fields\generated.py first seen with mtime 1726014231.7021472
DEBUG 2024-12-09 11:31:38,309 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\functions\__init__.py first seen with mtime 1726014231.7182758
DEBUG 2024-12-09 11:31:38,310 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\fields\related_lookups.py first seen with mtime 1726014231.7107644
DEBUG 2024-12-09 11:31:38,310 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\lorem_ipsum.py first seen with mtime 1726014231.928061
DEBUG 2024-12-09 11:31:38,310 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\threads.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,310 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\management\commands\runserver.py first seen with mtime 1726014231.516829
DEBUG 2024-12-09 11:31:38,313 autoreload File C:\Users\Atomi\OneDrive\Рабочий стол\Web\web-site\cafe\polls\__init__.py first seen with mtime 1731896710.2540648
DEBUG 2024-12-09 11:31:38,313 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\cache\backends\filebased.py first seen with mtime 1726014231.4363635
DEBUG 2024-12-09 11:31:38,313 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\connection.py first seen with mtime 1726014231.9040546
DEBUG 2024-12-09 11:31:38,313 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\enum.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,313 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\checks.py first seen with mtime 1726014227.7571726
DEBUG 2024-12-09 11:31:38,315 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\middleware\__init__.py first seen with mtime 1726014231.8475063
DEBUG 2024-12-09 11:31:38,315 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1726014231.4546874
DEBUG 2024-12-09 11:31:38,315 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\getpass.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:31:38,315 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\sqlparse\engine\statement_splitter.py first seen with mtime 1726014226.5868895
DEBUG 2024-12-09 11:31:38,317 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\generic\detail.py first seen with mtime 1726014231.970003
DEBUG 2024-12-09 11:31:38,317 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\utils.py first seen with mtime 1726014227.7675889
DEBUG 2024-12-09 11:31:38,317 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\files\uploadhandler.py first seen with mtime 1726014231.46018
DEBUG 2024-12-09 11:31:38,319 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1726014228.9612412
DEBUG 2024-12-09 11:31:38,319 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\json\__init__.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:31:38,319 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\sessions\apps.py first seen with mtime 1726014230.9770372
DEBUG 2024-12-09 11:31:38,320 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\asgiref\local.py first seen with mtime 1726014227.0761929
DEBUG 2024-12-09 11:31:38,320 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\staticfiles\checks.py first seen with mtime 1726014231.4123635
DEBUG 2024-12-09 11:31:38,320 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1726014231.7262824
DEBUG 2024-12-09 11:31:38,322 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\re\_constants.py first seen with mtime 1722945752.0
